user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre,churn_risk_score,churned
user_0139,22,Male,Pune,English,Laptop,Net Banking,True,0,2024-11-03 20:25:03.636749,2027-08-20 20:25:03.636749,34,38745.65,0.92,Morning,6,Comedy,1.8553244342083328,0
user_0140,56,Female,Ahmedabad,Tamil,Mobile,Debit Card,True,1,2023-02-07 20:25:03.636752,2026-10-19 20:25:03.636752,45,38445.87,0.88,Night,3,Documentary,0.7577925923816469,0
user_0141,62,Female,Ahmedabad,Bengali,Tablet,Wallet,False,1,2021-06-08 20:25:03.636755,2022-05-04 20:25:03.636755,11,11979.73,0.98,Night,6,Romance,3.586540116849651,1
user_0142,36,Female,Bangalore,Spanish,Laptop,Debit Card,True,0,2023-01-31 20:25:03.636759,2023-08-29 20:25:03.636759,7,7575.39,0.55,Night,6,Romance,3.4271549652615354,0
user_0143,61,Male,Bangalore,Marathi,Desktop,Net Banking,True,0,2021-06-19 20:25:03.636763,2024-10-01 20:25:03.636763,40,46688.76,0.8,Evening,1,Horror,1.460089053404889,0
user_0144,54,Female,Bangalore,Telugu,Smart TV,Debit Card,True,0,2024-01-11 20:25:03.636767,2025-06-04 20:25:03.636767,17,16232.09,0.94,Afternoon,5,Sci-Fi,1.8362424097173942,0
user_0145,32,Female,Delhi,Telugu,Smart TV,Debit Card,True,0,2023-11-06 20:25:03.636770,2027-09-16 20:25:03.636770,47,42392.3,0.78,Night,7,Thriller,1.0451782193404577,0
user_0146,44,Female,Pune,Spanish,Smart TV,Net Banking,False,0,2023-10-30 20:25:03.636774,2026-07-16 20:25:03.636774,33,32172.74,0.56,Evening,3,Romance,3.4618489327095414,1
user_0147,48,Female,Ahmedabad,Spanish,Smart TV,UPI,True,1,2024-10-16 20:25:03.636777,2026-08-07 20:25:03.636777,22,21130.47,0.82,Night,6,Documentary,1.1440400963965636,0
user_0148,30,Male,Ahmedabad,Spanish,Tablet,Debit Card,True,0,2024-10-25 20:25:03.636781,2026-09-15 20:25:03.636781,23,27448.88,0.65,Morning,7,Romance,2.5230088502340737,0
user_0149,43,Male,Bangalore,English,Desktop,Wallet,True,0,2023-10-16 20:25:03.636785,2025-10-05 20:25:03.636785,24,29352.75,0.67,Morning,5,Thriller,1.8492245063398023,0
user_0150,64,Male,Pune,Marathi,Tablet,Debit Card,True,1,2021-10-31 20:25:03.636789,2025-01-13 20:25:03.636789,39,37527.51,0.88,Evening,7,Romance,0.6268382312049527,0
user_0151,53,Male,Bangalore,Spanish,Tablet,Net Banking,True,1,2022-01-21 20:25:03.636793,2023-08-14 20:25:03.636793,19,18861.97,0.65,Evening,7,Horror,1.8354464927048555,0
user_0152,49,Other,Pune,Spanish,Mobile,Credit Card,True,0,2023-01-26 20:25:03.636797,2025-07-14 20:25:03.636797,30,31301.55,0.41,Night,2,Romance,2.121744041137592,0
user_0153,58,Female,Delhi,Telugu,Mobile,UPI,True,0,2022-06-21 20:25:03.636800,2022-08-20 20:25:03.636800,2,2010.71,0.36,Evening,6,Action,4.468039588777969,1
user_0154,60,Female,Bangalore,Hindi,Tablet,Wallet,True,0,2021-08-18 20:25:03.636804,2021-09-17 20:25:03.636804,1,931.75,0.36,Afternoon,1,Comedy,6.418596200883515,1
user_0155,28,Female,Ahmedabad,Hindi,Tablet,UPI,True,0,2022-02-07 20:25:03.636807,2023-12-29 20:25:03.636807,23,25712.67,0.46,Afternoon,4,Documentary,2.9283281872035745,0
user_0156,64,Male,Kolkata,Bengali,Smart TV,Net Banking,True,1,2023-01-29 20:25:03.636810,2023-07-28 20:25:03.636810,6,6311.72,0.72,Night,2,Action,3.7061457269606666,1
user_0157,40,Male,Mumbai,Spanish,Tablet,Net Banking,True,0,2022-12-31 20:25:03.636814,2025-02-18 20:25:03.636814,26,23877.55,0.64,Night,1,Drama,1.7655807137392185,0
user_0158,37,Female,Bangalore,English,Smart TV,Net Banking,True,0,2021-06-10 20:25:03.636817,2023-05-01 20:25:03.636817,23,27638.62,0.51,Evening,4,Action,1.66163924474091,0
user_0159,30,Male,Ahmedabad,English,Mobile,Net Banking,False,0,2024-09-17 20:25:03.636822,2027-08-03 20:25:03.636822,35,33790.0,0.6,Night,7,Romance,2.403458756644902,0
user_0160,27,Female,Chennai,Bengali,Mobile,UPI,True,0,2021-07-21 20:25:03.636825,2024-03-07 20:25:03.636825,32,34706.95,0.7,Night,3,Thriller,0.691928170493904,0
user_0161,31,Female,Chennai,Tamil,Mobile,UPI,True,0,2021-10-08 20:25:03.636828,2025-05-20 20:25:03.636828,44,53727.08,0.98,Afternoon,4,Action,0.9821822256150156,0
user_0162,55,Female,Chennai,English,Smart TV,Net Banking,False,0,2022-01-01 20:25:03.636831,2025-05-15 20:25:03.636831,41,41394.27,0.33,Evening,1,Drama,4.430982916103208,1
user_0163,53,Female,Mumbai,English,Tablet,Net Banking,True,0,2021-11-05 20:25:03.636835,2025-08-16 20:25:03.636835,46,58017.97,0.91,Evening,6,Thriller,0.9062566131492947,0
user_0164,30,Male,Kolkata,Spanish,Smart TV,Wallet,True,1,2023-08-25 20:25:03.636838,2025-12-12 20:25:03.636838,28,22761.87,0.86,Night,5,Action,1.3238453466234255,0
user_0165,24,Female,Ahmedabad,English,Smart TV,UPI,True,1,2024-10-29 20:25:03.636841,2026-08-20 20:25:03.636841,22,21169.16,0.61,Night,3,Action,1.686426389993243,0
user_0166,27,Female,Mumbai,English,Mobile,Credit Card,False,0,2022-04-03 20:25:03.636845,2024-12-18 20:25:03.636845,33,29439.17,0.92,Morning,6,Thriller,3.476671166368775,1
user_0167,64,Female,Ahmedabad,Bengali,Laptop,Wallet,True,1,2022-02-15 20:25:03.636849,2022-08-14 20:25:03.636849,6,4822.54,0.96,Evening,4,Comedy,1.8519747856927065,0
user_0168,20,Male,Hyderabad,Telugu,Smart TV,Credit Card,False,1,2022-11-12 20:25:03.636852,2026-06-24 20:25:03.636852,44,41989.69,0.57,Evening,4,Drama,2.754085782402017,0
user_0169,36,Male,Hyderabad,English,Tablet,Debit Card,True,1,2023-10-24 20:25:03.636855,2024-06-20 20:25:03.636855,8,6546.52,0.73,Afternoon,7,Comedy,3.4710702523852364,1
user_0170,24,Female,Delhi,Tamil,Mobile,Credit Card,True,1,2023-08-18 20:25:03.636859,2027-05-29 20:25:03.636859,46,52183.49,1.0,Evening,5,Romance,0.7832480127541402,0
user_0171,32,Female,Chennai,Telugu,Desktop,Credit Card,True,1,2022-12-30 20:25:03.636863,2023-04-29 20:25:03.636863,4,3515.33,0.61,Afternoon,7,Comedy,3.9473180572944173,1
user_0172,47,Female,Mumbai,Spanish,Smart TV,Debit Card,False,0,2021-08-11 20:25:03.636867,2022-01-08 20:25:03.636867,5,5691.0,0.64,Evening,5,Action,4.293418430834843,1
user_0173,56,Male,Delhi,Bengali,Smart TV,Credit Card,False,0,2024-01-24 20:25:03.636870,2026-07-12 20:25:03.636870,30,34311.83,0.79,Night,2,Action,3.596363934372092,1
user_0174,35,Female,Bangalore,Tamil,Laptop,Debit Card,True,0,2023-01-06 20:25:03.636874,2025-10-22 20:25:03.636874,34,41015.96,0.82,Evening,3,Thriller,0.9881789166756779,0
user_0175,30,Female,Chennai,Spanish,Laptop,Credit Card,True,0,2021-11-09 20:25:03.636878,2022-07-07 20:25:03.636878,8,8073.38,0.4,Night,7,Comedy,3.133253892653034,0
user_0176,26,Female,Kolkata,Telugu,Laptop,Wallet,True,0,2021-07-16 20:25:03.636881,2021-09-14 20:25:03.636881,2,1922.11,0.94,Evening,5,Drama,2.5062016902066446,0
user_0177,49,Female,Delhi,Telugu,Mobile,Credit Card,True,1,2022-07-26 20:25:03.636885,2025-01-11 20:25:03.636885,30,25657.06,0.88,Evening,2,Documentary,1.618710024803274,0
user_0178,43,Male,Hyderabad,Bengali,Smart TV,UPI,False,0,2022-06-20 20:25:03.636888,2025-07-04 20:25:03.636888,37,41801.06,0.4,Night,2,Comedy,3.898025303525854,1
user_0179,24,Male,Mumbai,English,Mobile,Credit Card,True,1,2021-12-05 20:25:03.636892,2022-12-30 20:25:03.636892,13,10956.02,0.94,Afternoon,7,Drama,2.7830100311213517,0
user_0180,54,Male,Mumbai,Hindi,Tablet,Debit Card,True,0,2023-10-10 20:25:03.636895,2024-12-03 20:25:03.636895,14,16850.71,0.9,Evening,3,Romance,0.9987980267483072,0
user_0181,35,Female,Delhi,Telugu,Tablet,Net Banking,True,0,2024-11-08 20:25:03.636898,2026-01-02 20:25:03.636898,14,15736.45,0.96,Afternoon,1,Romance,2.1573913922625625,0
user_0182,53,Male,Delhi,Tamil,Laptop,Debit Card,False,0,2022-07-27 20:25:03.636902,2026-06-06 20:25:03.636902,47,42367.8,0.7,Morning,1,Romance,4.124222258475176,1
user_0183,41,Female,Bangalore,Bengali,Smart TV,UPI,False,0,2024-03-19 20:25:03.636905,2025-05-13 20:25:03.636905,14,12657.46,0.66,Evening,2,Comedy,3.6675182528730703,1
user_0184,42,Female,Pune,Marathi,Smart TV,Net Banking,True,0,2024-11-27 20:25:03.636908,2025-03-27 20:25:03.636908,4,4075.79,0.65,Morning,6,Horror,4.246740358074967,1
user_0185,38,Female,Bangalore,Hindi,Mobile,Wallet,True,0,2024-06-18 20:25:03.636911,2026-03-10 20:25:03.636911,21,20000.76,0.52,Night,2,Thriller,2.1632287769019194,0
user_0186,44,Female,Kolkata,English,Mobile,Debit Card,True,1,2024-06-28 20:25:03.636914,2025-09-21 20:25:03.636914,15,16690.23,0.81,Night,6,Action,1.015912752580368,0
user_0187,62,Female,Ahmedabad,Bengali,Laptop,Wallet,True,1,2024-04-19 20:25:03.636918,2027-01-04 20:25:03.636918,33,33038.87,0.6,Night,2,Comedy,2.4770060083708163,0
user_0188,28,Female,Hyderabad,English,Mobile,Debit Card,True,0,2024-05-26 20:25:03.636921,2024-11-22 20:25:03.636921,6,7414.42,0.75,Morning,1,Comedy,4.3826107099076035,1
user_0189,40,Male,Pune,Hindi,Laptop,Credit Card,True,0,2022-03-05 20:25:03.636925,2025-01-18 20:25:03.636925,35,37494.77,0.78,Night,1,Action,2.1863096293823077,0
user_0190,39,Male,Mumbai,Bengali,Tablet,Debit Card,True,0,2023-01-13 20:25:03.636929,2023-08-11 20:25:03.636929,7,6593.38,0.41,Morning,2,Documentary,4.627191707397501,1
user_0191,26,Female,Chennai,Telugu,Desktop,Debit Card,False,1,2021-07-04 20:25:03.636932,2024-11-15 20:25:03.636932,41,34801.62,0.41,Night,4,Action,2.8842864878817114,0
user_0192,56,Female,Chennai,Hindi,Laptop,UPI,True,0,2024-08-25 20:25:03.636935,2026-02-16 20:25:03.636935,18,18744.87,0.42,Night,5,Thriller,2.3060953037595047,0
user_0193,49,Female,Mumbai,Telugu,Smart TV,Credit Card,True,0,2024-09-20 20:25:03.636939,2025-12-14 20:25:03.636939,15,17079.58,0.72,Evening,7,Romance,0.8384040032560623,0
user_0194,25,Female,Hyderabad,Tamil,Tablet,Credit Card,True,0,2024-02-05 20:25:03.636942,2024-06-04 20:25:03.636942,4,4635.3,0.42,Night,1,Romance,4.592971539909244,1
user_0195,64,Female,Ahmedabad,Bengali,Smart TV,Wallet,True,1,2023-06-12 20:25:03.636946,2026-09-24 20:25:03.636946,40,41058.16,0.31,Afternoon,7,Drama,2.6855553491909134,0
user_0196,32,Male,Mumbai,English,Desktop,Credit Card,True,3,2024-08-20 20:25:03.636949,2026-11-08 20:25:03.636949,27,27923.23,0.52,Evening,6,Comedy,2.119638593450739,0
user_0197,46,Female,Bangalore,Spanish,Tablet,Wallet,True,1,2023-08-09 20:25:03.636953,2025-09-27 20:25:03.636953,26,24509.43,0.53,Evening,5,Action,2.049410410731157,0
user_0198,45,Male,Pune,Telugu,Laptop,Net Banking,False,0,2023-01-12 20:25:03.636956,2025-11-27 20:25:03.636956,35,36140.08,0.84,Morning,1,Thriller,4.286972694824954,1
user_0199,65,Male,Mumbai,English,Smart TV,Net Banking,True,0,2024-09-03 20:25:03.636960,2027-04-21 20:25:03.636960,32,40086.57,0.65,Evening,3,Action,1.524801349967278,0
user_0200,47,Female,Ahmedabad,Telugu,Desktop,Net Banking,False,0,2021-08-07 20:25:03.636964,2022-10-01 20:25:03.636964,14,12375.22,0.58,Evening,7,Romance,4.035829517111286,1
user_0201,57,Male,Bangalore,Telugu,Smart TV,Credit Card,True,0,2023-10-28 20:25:03.636967,2026-04-15 20:25:03.636967,30,28364.59,0.58,Night,4,Drama,1.8598354512311244,0
user_0202,29,Female,Mumbai,Tamil,Tablet,Wallet,False,1,2023-05-27 20:25:03.636972,2026-05-11 20:25:03.636972,36,30076.21,0.36,Afternoon,4,Romance,3.8817356773245377,1
user_0203,46,Male,Pune,Tamil,Laptop,Debit Card,True,1,2022-12-27 20:25:03.636975,2025-01-15 20:25:03.636975,25,23361.71,0.78,Afternoon,4,Drama,1.606164638126216,0
user_0204,47,Other,Ahmedabad,English,Desktop,UPI,True,0,2021-12-31 20:25:03.636978,2024-03-20 20:25:03.636978,27,25873.96,0.75,Evening,5,Comedy,0.8166861348021548,0
user_0205,46,Female,Chennai,English,Laptop,Debit Card,True,0,2024-05-09 20:25:03.636981,2026-11-25 20:25:03.636981,31,31658.02,0.47,Afternoon,1,Sci-Fi,3.5949614707078115,1
user_0206,27,Female,Ahmedabad,Spanish,Desktop,Debit Card,False,0,2022-08-13 20:25:03.636984,2026-02-23 20:25:03.636984,43,41176.01,0.93,Morning,6,Sci-Fi,3.1463803483293056,0
user_0207,20,Female,Bangalore,Marathi,Smart TV,Net Banking,False,0,2023-02-04 20:25:03.636987,2023-09-02 20:25:03.636987,7,7316.32,0.66,Night,7,Action,4.539479056289104,1
user_0208,37,Female,Kolkata,Hindi,Tablet,Wallet,False,1,2022-08-18 20:25:03.636991,2024-01-10 20:25:03.636991,17,14531.85,0.6,Morning,3,Drama,4.257826008846579,1
user_0209,37,Female,Mumbai,Telugu,Desktop,Debit Card,False,0,2022-02-07 20:25:03.636994,2025-11-18 20:25:03.636994,46,51673.7,0.35,Night,7,Horror,3.439956344060807,0
user_0210,34,Male,Pune,Spanish,Desktop,Credit Card,False,1,2024-08-21 20:25:03.636997,2025-05-18 20:25:03.636997,9,8442.34,0.84,Night,2,Sci-Fi,4.444494884866936,1
user_0211,56,Male,Chennai,Bengali,Desktop,UPI,True,0,2021-11-07 20:25:03.637000,2024-04-25 20:25:03.637000,30,27630.35,0.66,Night,4,Drama,1.7355551846761266,0
user_0212,25,Female,Mumbai,Marathi,Tablet,Net Banking,False,1,2021-10-23 20:25:03.637004,2024-01-11 20:25:03.637004,27,23875.32,0.56,Afternoon,1,Action,4.888414567651234,1
user_0213,41,Female,Delhi,Spanish,Tablet,Credit Card,True,1,2021-07-31 20:25:03.637007,2023-08-20 20:25:03.637007,25,19639.45,0.76,Night,6,Thriller,0.848134867236048,0
user_0214,56,Female,Delhi,English,Mobile,Credit Card,False,0,2022-11-20 20:25:03.637011,2026-07-02 20:25:03.637011,44,42531.16,0.59,Morning,1,Thriller,4.315387093700236,1
user_0215,52,Male,Mumbai,Telugu,Smart TV,UPI,False,0,2024-12-01 20:25:03.637014,2027-11-16 20:25:03.637014,36,38743.36,0.39,Night,1,Drama,4.397773174568748,1
user_0216,60,Female,Pune,Telugu,Desktop,Wallet,True,0,2023-09-25 20:25:03.637017,2026-01-12 20:25:03.637017,28,28036.27,0.3,Evening,7,Thriller,2.1564699626751582,0
user_0217,62,Male,Bangalore,Telugu,Laptop,Wallet,True,0,2024-10-21 20:25:03.637021,2028-06-02 20:25:03.637021,44,46622.68,0.93,Afternoon,4,Drama,1.0247190053542723,0
user_0218,20,Other,Delhi,Hindi,Tablet,UPI,True,2,2024-06-23 20:25:03.637024,2024-09-21 20:25:03.637024,3,3201.61,0.46,Night,2,Drama,5.016037260918859,1
user_0219,58,Female,Bangalore,Tamil,Tablet,Debit Card,True,0,2023-09-23 20:25:03.637028,2023-10-23 20:25:03.637028,1,956.75,0.7,Night,3,Documentary,3.3430592655222693,0
user_0220,43,Male,Mumbai,English,Laptop,Credit Card,True,1,2024-06-25 20:25:03.637031,2027-01-11 20:25:03.637031,31,33829.29,0.54,Evening,1,Comedy,2.5597453806716364,0
user_0221,27,Female,Ahmedabad,Marathi,Tablet,Net Banking,True,0,2023-02-27 20:25:03.637035,2023-03-29 20:25:03.637035,1,1205.22,0.95,Night,4,Drama,3.7763049483532765,1
user_0222,43,Male,Delhi,Bengali,Desktop,UPI,True,0,2021-10-27 20:25:03.637038,2025-03-10 20:25:03.637038,41,35673.92,0.5,Evening,5,Romance,1.823544923993655,0
user_0223,59,Male,Bangalore,Hindi,Laptop,UPI,False,0,2023-04-21 20:25:03.637042,2024-10-12 20:25:03.637042,18,20313.4,0.43,Afternoon,5,Action,4.292976780720407,1
user_0224,65,Male,Pune,Spanish,Tablet,Credit Card,False,0,2021-09-15 20:25:03.637045,2022-02-12 20:25:03.637045,5,4651.05,0.75,Night,6,Drama,4.040305473205339,1
user_0225,23,Male,Kolkata,Spanish,Mobile,Credit Card,True,1,2021-10-17 20:25:03.637048,2022-02-14 20:25:03.637048,4,4235.14,0.5,Night,3,Action,3.3456542563897846,0
user_0226,44,Female,Chennai,Spanish,Laptop,UPI,True,0,2022-01-03 20:25:03.637051,2023-10-25 20:25:03.637051,22,27155.09,0.6,Afternoon,2,Comedy,3.2776283685248155,0
user_0227,19,Male,Chennai,Tamil,Laptop,Debit Card,True,0,2021-10-13 20:25:03.637054,2022-09-08 20:25:03.637054,11,10610.73,0.42,Afternoon,5,Action,3.570790056363972,1
user_0228,48,Female,Hyderabad,Spanish,Desktop,Wallet,False,1,2021-10-29 20:25:03.637058,2024-03-17 20:25:03.637058,29,31595.7,0.57,Evening,1,Drama,3.174850999612353,0
user_0229,47,Female,Delhi,Telugu,Desktop,Net Banking,False,1,2021-10-14 20:25:03.637061,2024-06-30 20:25:03.637061,33,28096.82,0.46,Evening,5,Drama,3.4621112878162963,1
user_0230,42,Male,Mumbai,English,Mobile,Net Banking,True,0,2024-03-23 20:25:03.637065,2026-10-09 20:25:03.637065,31,28018.34,0.67,Night,6,Comedy,0.941370198995516,0
user_0231,18,Female,Kolkata,Marathi,Laptop,UPI,True,1,2023-05-14 20:25:03.637068,2025-01-03 20:25:03.637068,20,16964.7,0.7,Afternoon,7,Drama,2.0861389591563895,0
user_0232,58,Other,Pune,Marathi,Desktop,Credit Card,True,0,2023-07-28 20:25:03.637071,2025-01-18 20:25:03.637071,18,18357.43,0.34,Morning,4,Horror,3.125923187200156,0
user_0233,63,Female,Hyderabad,Marathi,Desktop,UPI,False,1,2021-08-19 20:25:03.637075,2025-03-01 20:25:03.637075,43,47738.38,0.79,Night,1,Action,2.9507268998003187,0
user_0234,39,Male,Kolkata,Hindi,Smart TV,Credit Card,True,1,2024-09-04 20:25:03.637079,2028-04-16 20:25:03.637079,44,36134.88,0.39,Afternoon,1,Romance,3.2961056299752816,0
user_0235,52,Female,Mumbai,English,Smart TV,Wallet,True,1,2022-08-31 20:25:03.637083,2024-12-18 20:25:03.637083,28,24692.04,0.93,Night,4,Comedy,0.874137457397481,0
user_0236,46,Female,Ahmedabad,Hindi,Mobile,Wallet,True,3,2022-06-26 20:25:03.637087,2026-01-06 20:25:03.637087,43,46286.66,0.87,Evening,1,Romance,2.3118437963011536,0
user_0237,52,Male,Kolkata,Bengali,Laptop,Wallet,True,0,2023-01-08 20:25:03.637090,2023-11-04 20:25:03.637090,10,11876.62,0.83,Evening,7,Action,2.6079718553500424,0
user_0238,26,Other,Pune,English,Mobile,UPI,False,1,2023-09-16 20:25:03.637093,2026-01-03 20:25:03.637093,28,27976.38,0.67,Morning,7,Romance,3.5634016094166916,1
user_0239,35,Female,Hyderabad,Marathi,Desktop,Wallet,False,0,2021-09-17 20:25:03.637097,2021-10-17 20:25:03.637097,1,1049.3,0.96,Morning,1,Sci-Fi,5.896420520851344,1
user_0240,37,Female,Chennai,Tamil,Mobile,Credit Card,True,2,2022-03-02 20:25:03.637100,2025-07-14 20:25:03.637100,41,37012.99,0.49,Evening,3,Thriller,2.897240358036666,0
user_0241,43,Female,Delhi,Hindi,Tablet,Credit Card,True,2,2021-11-07 20:25:03.637104,2024-11-21 20:25:03.637104,37,40315.84,0.73,Evening,2,Horror,2.3690167378701483,0
user_0242,45,Male,Mumbai,Tamil,Tablet,UPI,False,0,2021-12-02 20:25:03.637107,2025-08-13 20:25:03.637107,45,54060.23,0.95,Evening,4,Drama,1.8911526684891196,0
user_0243,20,Female,Chennai,Telugu,Smart TV,Net Banking,False,0,2023-09-07 20:25:03.637111,2026-09-21 20:25:03.637111,37,46267.85,0.43,Night,7,Comedy,3.58673007277358,1
user_0244,65,Female,Ahmedabad,Tamil,Mobile,Debit Card,True,0,2022-12-30 20:25:03.637114,2025-06-17 20:25:03.637114,30,26926.1,0.61,Night,7,Romance,1.552824888737803,0
user_0245,39,Female,Mumbai,Marathi,Mobile,Net Banking,True,1,2021-07-22 20:25:03.637117,2023-07-12 20:25:03.637117,24,24442.46,0.52,Night,6,Horror,1.9496680700924025,0
user_0246,59,Male,Ahmedabad,Telugu,Desktop,UPI,True,0,2023-04-21 20:25:03.637120,2024-11-11 20:25:03.637120,19,22489.96,0.67,Evening,3,Sci-Fi,1.0677739520713243,0
user_0247,24,Female,Chennai,Telugu,Laptop,UPI,True,0,2022-02-07 20:25:03.637124,2025-10-19 20:25:03.637124,45,50684.88,0.9,Evening,6,Thriller,0.7994466953743995,0
user_0248,27,Female,Pune,Hindi,Smart TV,UPI,True,0,2021-12-20 20:25:03.637127,2022-04-19 20:25:03.637127,4,4671.83,0.82,Evening,6,Action,2.235929479418419,0
user_0249,63,Male,Ahmedabad,Tamil,Laptop,Debit Card,True,0,2024-06-01 20:25:03.637130,2026-06-21 20:25:03.637130,25,29117.22,0.96,Night,4,Thriller,0.6729654058957991,0
user_0250,27,Female,Bangalore,Hindi,Tablet,Debit Card,False,0,2024-04-17 20:25:03.637133,2027-11-28 20:25:03.637133,44,40740.4,0.45,Evening,4,Thriller,3.224318242170291,0
user_0251,37,Male,Delhi,English,Mobile,UPI,True,1,2024-11-21 20:25:03.637137,2028-07-03 20:25:03.637137,44,36506.6,0.78,Evening,7,Drama,0.960182862305095,0
user_0252,69,Female,Delhi,Bengali,Desktop,UPI,True,1,2022-10-20 20:25:03.637140,2024-07-11 20:25:03.637140,21,18173.57,0.62,Evening,2,Comedy,2.087139039810272,0
user_0253,48,Female,Ahmedabad,Telugu,Desktop,Net Banking,False,1,2023-09-07 20:25:03.637143,2024-05-04 20:25:03.637143,8,7461.73,0.6,Afternoon,7,Action,5.253264282928185,1
user_0254,60,Female,Hyderabad,Telugu,Tablet,Wallet,True,1,2021-08-01 20:25:03.637146,2023-02-22 20:25:03.637146,19,17662.1,0.42,Afternoon,7,Thriller,2.2058171547254117,0
user_0255,59,Female,Ahmedabad,Spanish,Laptop,Net Banking,True,0,2024-04-05 20:25:03.637150,2027-06-19 20:25:03.637150,39,49290.49,0.51,Night,7,Action,1.8269567985864728,0
user_0256,33,Other,Kolkata,Telugu,Laptop,UPI,False,0,2021-11-03 20:25:03.637154,2024-01-22 20:25:03.637154,27,31436.63,0.48,Night,7,Romance,2.763227887493347,0
user_0257,68,Female,Mumbai,Telugu,Smart TV,UPI,True,0,2022-06-02 20:25:03.637157,2025-04-17 20:25:03.637157,35,42550.22,0.6,Afternoon,3,Thriller,2.065583385845682,0
user_0258,33,Male,Kolkata,Tamil,Laptop,UPI,True,1,2022-05-03 20:25:03.637160,2024-09-19 20:25:03.637160,29,32907.94,0.83,Evening,3,Drama,0.7768113238087996,0
user_0259,28,Male,Pune,Bengali,Mobile,Wallet,True,0,2023-08-10 20:25:03.637164,2024-05-06 20:25:03.637164,9,7865.96,0.76,Evening,5,Action,2.157834937412799,0
user_0260,44,Other,Hyderabad,Tamil,Smart TV,UPI,True,1,2021-09-05 20:25:03.637168,2022-04-03 20:25:03.637168,7,6405.39,0.31,Night,4,Drama,3.7523611516376305,1
user_0261,37,Male,Hyderabad,Hindi,Tablet,Debit Card,True,0,2022-09-28 20:25:03.637172,2024-05-20 20:25:03.637172,20,18825.9,0.85,Night,6,Romance,0.9971868152108745,0
user_0262,49,Female,Hyderabad,Marathi,Tablet,UPI,True,0,2022-11-24 20:25:03.637175,2026-04-07 20:25:03.637175,41,39703.9,0.95,Afternoon,4,Romance,1.6752886374163696,0
user_0263,62,Male,Delhi,Spanish,Desktop,Debit Card,False,0,2022-01-08 20:25:03.637179,2023-11-29 20:25:03.637179,23,20968.09,0.32,Evening,2,Romance,4.363903796162781,1
user_0264,66,Male,Bangalore,Telugu,Desktop,UPI,True,0,2023-03-23 20:25:03.637182,2026-05-06 20:25:03.637182,38,34441.09,0.93,Evening,1,Romance,1.3680547288940668,0
user_0265,23,Male,Delhi,Bengali,Laptop,Credit Card,True,1,2021-06-25 20:25:03.637186,2021-08-24 20:25:03.637186,2,1836.35,0.95,Afternoon,7,Drama,3.4761543739207985,1
user_0266,36,Female,Bangalore,Bengali,Mobile,Wallet,True,0,2023-10-17 20:25:03.637190,2025-04-09 20:25:03.637190,18,21027.81,0.86,Night,3,Horror,1.0006814526850607,0
user_0267,23,Male,Delhi,Bengali,Tablet,Wallet,True,0,2024-06-18 20:25:03.637193,2026-08-07 20:25:03.637193,26,25403.98,0.71,Night,5,Romance,1.3456687425136467,0
user_0268,58,Male,Kolkata,English,Laptop,Credit Card,True,0,2021-06-19 20:25:03.637196,2025-01-29 20:25:03.637196,44,46843.65,0.83,Evening,3,Action,0.9182320687204011,0
user_0269,36,Male,Chennai,Marathi,Smart TV,Debit Card,False,1,2022-01-09 20:25:03.637200,2024-04-28 20:25:03.637200,28,22203.75,0.39,Evening,3,Action,3.5854879920440155,1
user_0270,48,Male,Kolkata,Spanish,Desktop,UPI,True,0,2021-10-11 20:25:03.637203,2025-04-23 20:25:03.637203,43,44138.28,0.98,Night,3,Action,1.004079042314722,0
